0.75864445252918,0.736497918793443,0.71530934700354,0.697654569035689,0.68361562424641,0.672709487436278,0.664468003687336,0.658520306782041,0.65457451512819,0.652373533027611,0.651617235563309,0.651851909396284
0.745394092067376,0.719286657279094,0.697136608378373,0.679547598212213,0.665865974527221,0.655388153625618,0.647532539607588,0.641844816061175,0.637997310364598,0.635780539030489,0.635069859053412,0.635744521707764
0.730455560633081,0.702671639621704,0.680565387000814,0.663594408679191,0.650767544890948,0.641189522470043,0.634117852050062,0.628979591743483,0.625373647307324,0.6230596037883,0.621939995060497,0.622032462277804
0.715837730103697,0.687556731239258,0.666082141046541,0.650238826450131,0.638722699719587,0.630401484000284,0.624380865988213,0.620009038010634,0.61684551057515,0.614622699155835,0.61321715773603,0.612634294313088
0.70244022077322,0.67429055808892,0.65389878539776,0.639549157061268,0.62957047847956,0.622613515318887,0.617694594233955,0.614141702002754,0.611516633366712,0.609550463224722,0.608101926890237,0.60713766070934
0.6906317327919,0.662992545747622,0.643968516302615,0.631249909806985,0.622805105767009,0.617136975531758,0.613236239966873,0.610450915955913,0.608368930235525,0.606737044852754,0.605412014855697,0.604335971307618
0.680556674276337,0.653616870899392,0.636044657353148,0.624900435248744,0.617849257392525,0.61331395098404,0.610299578995516,0.608192091351694,0.606613669499518,0.605333206902723,0.604214804978164,0.603190855254055
0.672245766482703,0.646001849648896,0.629791595613304,0.620049886489236,0.614199283102942,0.610625157085691,0.608363269150294,0.606840619238733,0.60571301740671,0.604771787915137,0.603891967465688,0.603004847874931
0.665670634321183,0.639934840309248,0.62487486994944,0.61631272806113,0.611464137462721,0.608692590502433,0.607064876809381,0.606044362848586,0.605315938019637,0.60469088134352,0.604055585038514,0.603344332898816
0.660791356670453,0.635208849466516,0.621008609388593,0.613387858573404,0.609356516462954,0.607250275289409,0.606157670977634,0.605570074060377,0.60519544538836,0.60486152184362,0.60446499559429,0.60394468093182
0.657602090067958,0.631660346099699,0.617971903857026,0.611052398329938,0.607671099529983,0.606113358900374,0.605474186411537,0.605262835960721,0.605203904053758,0.605137823369209,0.604969914154634,0.604643746324511
0.656173603116494,0.629192669966998,0.615610362782851,0.609148557242933,0.606263813985355,0.605153861268665,0.604900219383245,0.605018736465624,0.605244060586667,0.605425535827407,0.605475196792232,0.605340930115106
